 TX_COON_CRK               SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc
   366    12    31  1988     431     431  hru431                 1.159    3555.031       0.000    4700.937      10.201      28.614       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     432     432  hru432                 1.224    4668.926       0.000    4936.794      10.302       0.000       2.288     153.521       0.000       0.000       0.027       3.056       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     433     433  hru433                 1.224    4647.180       0.000    4930.810      10.310       0.000       4.025     153.521       0.000       0.000       0.027       3.300       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     434     434  hru434                 1.224    4589.883       0.000    4908.141      10.362       0.000      11.084     153.521       0.000       0.000       0.027       4.844       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     435     435  hru435                 1.224    4634.199       0.000    4927.212      10.313       0.000       4.859     153.521       0.000       0.000       0.027       3.406       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     436     436  hru436                 1.224    4696.038       0.000    4944.823      10.237       0.000       0.000     153.521       0.000       0.000       0.027       1.437       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     437     437  hru437                 1.224    4696.038       0.000    4944.948      10.226       0.000       0.000     153.521       0.000       0.000       0.027       1.250       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     438     438  hru438                 1.224    4696.038       0.000    4944.786      10.240       0.000       0.000     153.521       0.000       0.000       0.027       1.524       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     439     439  hru439                 1.224    4648.602       0.000    4931.211      10.309       0.000       3.944     153.521       0.000       0.000       0.027       3.262       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     440     440  hru440                 1.224    4696.038       0.000    4944.637      10.251       0.000       0.000     153.521       0.000       0.000       0.027       1.700       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     441     441  hru441                 1.224    4696.038       0.000    4944.389      10.274       0.000       0.000     153.521       0.000       0.000       0.027       2.235       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     442     442  hru442                 1.224    4696.038       0.000    4944.849      10.234       0.000       0.000     153.521       0.000       0.000       0.027       1.378       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     443     443  hru443                 1.224    4593.700       0.000    4909.844      10.349       0.000       9.888     153.521       0.000       0.000       0.027       4.451       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     444     444  hru444                 1.224    4592.190       0.000    4908.850      10.358       0.000      10.900     153.521       0.000       0.000       0.027       4.786       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     445     445  hru445                 1.224    4671.661       0.000    4937.529      10.301       0.000       1.860     153.521       0.000       0.000       0.027       2.996       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     446     446  hru446                 1.139    3413.651       0.000    4669.769      10.343      31.179       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     447     447  hru447                 1.154    3509.769       0.000    4693.717      10.235      29.468       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     448     448  hru448                 1.138    3411.880       0.000    4666.958      10.364      31.259       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     449     449  hru449                 1.159    3546.495       0.000    4699.510      10.214      28.769       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     450     450  hru450                 1.147    3473.269       0.000    4681.821      10.261      30.043       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     451     451  hru451                 1.154    3508.954       0.000    4693.694      10.222      29.435       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     452     452  hru452                 1.152    3497.582       0.000    4691.849      10.240      29.664       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     453     453  hru453                 1.147    3473.599       0.000    4681.935      10.252      30.038       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     454     454  hru454                 1.144    3453.457       0.000    4678.938      10.275      30.373       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     455     455  hru455                 1.144    3452.562       0.000    4678.745      10.285      30.388       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     456     456  hru456                 1.151    3494.121       0.000    4691.376      10.233      29.718       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     457     457  hru457                 1.153    3501.587       0.000    4692.501      10.231      29.601       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     458     458  hru458                 1.154    3509.336       0.000    4693.744      10.222      29.428       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     459     459  hru459                 1.143    3442.104       0.000    4674.228      10.290      30.561       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     460     460  hru460                 1.156    3521.897       0.000    4695.601      10.228      29.219       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     461     461  hru461                 1.139    3415.194       0.000    4667.423      10.362      31.173       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     462     462  hru462                 1.139    3413.910       0.000    4667.250      10.354      31.190       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     463     463  hru463                 1.158    3539.213       0.000    4698.336      10.218      28.907       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     464     464  hru464                 1.142    3434.194       0.000    4672.977      10.306      30.704       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     465     465  hru465                 1.144    3452.151       0.000    4678.744      10.277      30.395       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     466     466  hru466                 1.146    3466.894       0.000    4680.897      10.265      30.149       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     467     467  hru467                 1.144    3454.110       0.000    4679.031      10.275      30.362       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     468     468  hru468                 1.143    3446.974       0.000    4677.964      10.284      30.481       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     469     469  hru469                 1.148    3480.836       0.000    4682.950      10.252      29.916       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     470     470  hru470                 1.141    3431.683       0.000    4672.512      10.326      30.778       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     471     471  hru471                 1.144    3449.223       0.000    4678.300      10.281      30.444       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     472     472  hru472                 1.163    3571.251       0.000    4703.614      10.202      28.332       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     473     473  hru473                 1.157    3530.217       0.000    4697.001      10.214      29.066       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     474     474  hru474                 1.145    3456.707       0.000    4679.369      10.279      30.319       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     475     475  hru475                 1.224    4585.681       0.000    4906.184      10.353       0.000      10.210     153.521       0.000       0.000       0.027       4.488       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     476     476  hru476                 1.224    4585.611       0.000    4906.161      10.354       0.000      10.281     153.521       0.000       0.000       0.027       4.524       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     477     477  hru477                 1.224    4585.825       0.000    4906.373      10.350       0.000       9.877     153.521       0.000       0.000       0.027       4.381       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     478     478  hru478                 1.224    4589.855       0.000    4910.762      10.328       0.000       8.334     153.521       0.000       0.000       0.027       3.797       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     479     479  hru479                 1.224    4593.530       0.000    4912.661      10.323       0.000       7.689     153.521       0.000       0.000       0.027       3.606       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     480     480  hru480                 1.224    4696.038       0.000    4944.490      10.267       0.000       0.000     153.521       0.000       0.000       0.027       2.013       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     481     481  hru481                 1.224    4696.038       0.000    4944.601      10.257       0.000       0.000     153.521       0.000       0.000       0.027       1.789       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     482     482  hru482                 1.139    3414.383       0.000    4669.926      10.333      31.143       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     483     483  hru483                 1.159    3550.253       0.000    4700.146      10.207      28.702       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     484     484  hru484                 1.155    3512.749       0.000    4694.296      10.219      29.369       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     485     485  hru485                 1.148    3482.600       0.000    4689.548      10.243      29.886       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     486     486  hru486                 1.138    3411.321       0.000    4666.885      10.358      31.261       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     487     487  hru487                 1.156    3522.164       0.000    4695.760      10.216      29.206       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     488     488  hru488                 1.151    3493.183       0.000    4691.195      10.237      29.731       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     489     489  hru489                 1.157    3528.908       0.000    4696.715      10.222      29.095       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     490     490  hru490                 1.139    3412.802       0.000    4667.091      10.360      31.228       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     491     491  hru491                 1.160    3558.188       0.000    4701.460      10.203      28.557       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     492     492  hru492                 1.145    3459.159       0.000    4679.749      10.274      30.278       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     493     493  hru493                 1.147    3473.335       0.000    4681.899      10.252      30.042       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     494     494  hru494                 1.142    3439.363       0.000    4673.796      10.296      30.608       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     495     495  hru495                 1.145    3457.270       0.000    4679.506      10.271      30.310       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     496     496  hru496                 1.157    3530.383       0.000    4697.026      10.214      29.064       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     497     497  hru497                 1.224    4696.038       0.000    4944.715      10.249       0.000       0.000     153.521       0.000       0.000       0.027       2.013       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     498     498  hru498                 1.224    4669.654       0.000    4938.430      10.229       1.034       0.000     153.521       0.000       0.000       0.027       1.672       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     499     499  hru499                 1.223    4647.586       0.000    4933.235      10.212       2.220       0.000     153.521       0.000       0.000       0.027       1.379       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     500     500  hru500                 1.223    4652.880       0.000    4934.479      10.216       1.962       0.000     153.521       0.000       0.000       0.027       1.418       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     501     501  hru501                 1.223    4666.305       0.000    4937.649      10.226       1.257       0.000     153.521       0.000       0.000       0.027       1.625       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     502     502  hru502                 1.224    4696.038       0.000    4944.451      10.276       0.000       0.000     153.521       0.000       0.000       0.027       2.668       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     503     503  hru503                 1.224    4696.038       0.000    4944.681      10.253       0.000       0.000     153.521       0.000       0.000       0.027       2.174       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     504     504  hru504                 1.224    4683.270       0.000    4941.681      10.239       0.529       0.000     153.521       0.000       0.000       0.027       1.840       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     505     505  hru505                 1.224    4696.038       0.000    4944.702      10.251       0.021       0.000     153.521       0.000       0.000       0.027       2.107       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     506     506  hru506                 1.223    4666.208       0.000    4937.652      10.223       1.473       0.000     153.521       0.000       0.000       0.027       1.510       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     507     507  hru507                 1.223    4664.915       0.000    4937.345      10.222       1.520       0.000     153.521       0.000       0.000       0.027       1.499       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     508     508  hru508                 1.224    4696.038       0.000    4944.580      10.262       0.000       0.000     153.521       0.000       0.000       0.027       2.332       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     509     509  hru509                 1.224    4696.038       0.000    4944.669      10.253       0.000       0.000     153.521       0.000       0.000       0.027       2.177       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     510     510  hru510                 1.223    4666.305       0.000    4937.643      10.226       1.199       0.000     153.521       0.000       0.000       0.027       1.631       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     511     511  hru511                 1.224    4696.038       0.000    4944.584      10.261       0.000       0.000     153.521       0.000       0.000       0.027       2.294       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     512     512  hru512                 1.159    3556.269       0.000    4701.085      10.210      28.584       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     513     513  hru513                 1.144    3455.365       0.000    4679.167      10.281      30.341       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     514     514  hru514                 1.145    3456.804       0.000    4679.403      10.276      30.317       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     515     515  hru515                 1.153    3500.472       0.000    4692.295      10.239      29.618       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     516     516  hru516                 1.146    3464.578       0.000    4680.532      10.271      30.188       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     517     517  hru517                 1.151    3493.064       0.000    4691.197      10.235      29.733       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     518     518  hru518                 1.155    3513.164       0.000    4694.228      10.235      29.411       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     519     519  hru519                 1.146    3469.865       0.000    4681.367      10.258      30.100       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     520     520  hru520                 1.162    3563.344       0.000    4702.295      10.207      28.469       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     521     521  hru521                 1.139    3416.084       0.000    4667.542      10.370      31.165       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     522     522  hru522                 1.161    3559.582       0.000    4701.661      10.209      28.530       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     523     523  hru523                 1.147    3472.600       0.000    4681.720      10.262      30.052       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     524     524  hru524                 1.153    3503.737       0.000    4692.833      10.230      29.564       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     525     525  hru525                 1.148    3484.395       0.000    4683.466      10.249      29.854       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     526     526  hru526                 1.155    3511.887       0.000    4694.044      10.234      29.433       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     527     527  hru527                 1.142    3439.928       0.000    4673.868      10.298      30.600       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     528     528  hru528                 1.139    3417.181       0.000    4670.299      10.339      31.085       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     529     529  hru529                 1.156    3524.236       0.000    4695.945      10.228      29.178       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     530     530  hru530                 1.143    3443.758       0.000    4674.430      10.294      30.534       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     531     531  hru531                 1.143    3442.534       0.000    4674.292      10.289      30.554       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     532     532  hru532                 1.147    3471.846       0.000    4681.617      10.262      30.067       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     533     533  hru533                 1.141    3430.559       0.000    4672.453      10.307      30.778       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     534     534  hru534                 1.157    3526.740       0.000    4696.438      10.217      29.129       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     535     535  hru535                 1.158    3541.820       0.000    4698.745      10.219      28.856       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     536     536  hru536                 1.222    4527.045       0.000    4907.031      10.185       7.372       0.000     153.521       0.000       0.000       0.026       0.844       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     537     537  hru537                 1.223    4544.235       0.000    4910.015      10.191       7.021       0.000     153.521       0.000       0.000       0.026       0.912       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     538     538  hru538                 1.221    4481.341       0.000    4898.756      10.171       8.395       0.000     153.521       0.000       0.000       0.025       0.576       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     539     539  hru539                 1.222    4517.149       0.000    4905.198      10.182       7.601       0.000     153.521       0.000       0.000       0.026       0.764       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     540     540  hru540                 1.223    4576.264       0.000    4916.289      10.206       6.104       0.000     153.521       0.000       0.000       0.026       1.149       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     541     541  hru541                 1.223    4558.378       0.000    4912.599      10.196       6.696       0.000     153.521       0.000       0.000       0.026       1.045       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     542     542  hru542                 1.223    4550.304       0.000    4911.150      10.193       6.875       0.000     153.521       0.000       0.000       0.026       0.972       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     543     543  hru543                 1.222    4514.108       0.000    4904.663      10.180       7.661       0.000     153.521       0.000       0.000       0.026       0.726       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     544     544  hru544                 1.221    4489.536       0.000    4900.282      10.173       8.201       0.000     153.521       0.000       0.000       0.025       0.626       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     545     545  hru545                 1.222    4519.857       0.000    4905.861      10.182       7.495       0.000     153.521       0.000       0.000       0.026       0.761       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     546     546  hru546                 1.222    4529.076       0.000    4907.359      10.186       7.339       0.000     153.521       0.000       0.000       0.026       0.862       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     547     547  hru547                 1.221    4480.833       0.000    4898.810      10.170       8.378       0.000     153.521       0.000       0.000       0.025       0.588       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     548     548  hru548                 1.223    4556.139       0.000    4912.174      10.195       6.756       0.000     153.521       0.000       0.000       0.026       1.046       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     549     549  hru549                 1.219    4450.553       0.000    4893.114      10.162       9.107       0.000     153.521       0.000       0.000       0.025       0.480       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     550     550  hru550                 1.221    4474.588       0.000    4897.492      10.169       8.558       0.000     153.521       0.000       0.000       0.025       0.553       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     551     551  hru551                 1.222    4527.673       0.000    4907.167      10.185       7.351       0.000     153.521       0.000       0.000       0.026       0.843       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     552     552  hru552                 1.222    4513.225       0.000    4904.469      10.180       7.691       0.000     153.521       0.000       0.000       0.026       0.729       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     553     553  hru553                 1.147    3475.386       0.000    4682.190      10.251      30.008       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     554     554  hru554                 1.143    3441.877       0.000    4674.138      10.298      30.562       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     555     555  hru555                 1.156    3517.580       0.000    4695.027      10.219      29.287       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     556     556  hru556                 1.148    3487.254       0.000    4687.181      10.247      29.804       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     557     557  hru557                 1.147    3475.480       0.000    4682.209      10.251      30.006       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     558     558  hru558                 1.147    3477.376       0.000    4682.431      10.256      29.974       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     559     559  hru559                 1.139    3416.180       0.000    4667.546      10.383      31.184       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     560     560  hru560                 1.146    3469.473       0.000    4681.252      10.266      30.103       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     561     561  hru561                 1.153    3501.663       0.000    4692.541      10.228      29.556       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     562     562  hru562                 1.148    3481.972       0.000    4683.102      10.253      29.894       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     563     563  hru563                 1.157    3526.825       0.000    4696.437      10.219      29.128       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     564     564  hru564                 1.148    3484.750       0.000    4686.832      10.247      29.850       0.000     153.521       0.000       0.000       0.020       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     565     565  hru565                 1.141    3432.170       0.000    4672.609      10.321      30.761       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
   366    12    31  1988     566     566  hru566                 1.139    3415.131       0.000    4669.952      10.350      31.153       0.000     153.521       0.000       0.000       0.019       0.000       0.000      14.821       2.704       8.762      17.299       0.000       0.000       0.269
