 ceap_07120002             SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm 
   365    12    31  2003      50       1  main_50              0.4210E-02     0.1406E-05     0.6744E-02     0.1347E+00     0.1720E+03     0.7612E+04     0.8600E+02     0.0000E+00     0.5776E+01     0.7063E+04     0.2252E+03     0.2373E+03     0.1147E+02     0.7577E+00     0.1032E-02     0.7305E-02     0.2493E-02     0.6226E-01     0.2188E+03     0.7307E-01     0.3505E+03
   365    12    31  2003      51       1  main_51              0.4183E-02     0.1336E-05     0.4888E-02     0.1338E+00     0.1034E+03     0.5958E+04     0.5169E+02     0.0000E+00     0.3777E+01     0.5550E+04     0.1719E+03     0.1849E+03     0.1064E+02     0.7394E+00     0.1363E-02     0.7742E-02     0.2483E-02     0.5444E-01     0.2690E+03     0.8590E-01     0.3144E+03
   365    12    31  2003      52       1  main_52              0.3743E-02     0.2465E-05     0.5256E-02     0.1198E+00     0.1177E+03     0.3735E+04     0.5886E+02     0.0000E+00     0.5579E+01     0.3387E+04     0.7868E+02     0.2113E+03     0.1596E+02     0.8991E+00     0.1164E-02     0.3684E-02     0.1074E-02     0.3364E-01     0.1107E+03     0.7292E-01     0.1555E+03
   365    12    31  2003      53       1  main_53              0.1591E-01     0.3316E-05     0.2862E-01     0.5090E+00     0.6155E+04     0.7235E+05     0.3078E+04     0.0000E+00     0.3697E+03     0.6608E+05     0.1583E+04     0.1607E+04     0.2237E+02     0.1143E+01     0.1035E-02     0.1219E-01     0.4050E-02     0.1431E+00     0.3469E+03     0.7231E-01     0.6242E+03
   365    12    31  2003      54       1  main_54              0.5016E-02     0.1882E-05     0.7015E-02     0.1605E+00     0.1251E+03     0.6807E+04     0.6253E+02     0.0000E+00     0.3337E+01     0.6289E+04     0.1617E+03     0.2931E+03     0.1271E+02     0.8033E+00     0.1111E-02     0.8073E-02     0.2313E-02     0.6495E-01     0.1944E+03     0.7294E-01     0.2719E+03
   365    12    31  2003      55       1  main_55              0.3510E-02     0.9963E-06     0.4413E-02     0.1123E+00     0.9936E+02     0.3250E+04     0.4968E+02     0.0000E+00     0.4841E+01     0.2936E+04     0.7928E+02     0.1844E+03     0.1090E+02     0.7273E+00     0.1043E-02     0.5101E-02     0.1460E-02     0.5345E-01     0.2104E+03     0.5973E-01     0.2646E+03
   365    12    31  2003      56       1  main_56              0.3705E-01     0.3171E-05     0.5829E-01     0.1186E+01     0.1721E+05     0.2387E+06     0.8607E+04     0.0000E+00     0.4938E+03     0.2174E+06     0.5974E+04     0.6657E+04     0.2656E+02     0.1378E+01     0.1066E-02     0.3140E-01     0.1199E-01     0.4153E+00     0.9980E+03     0.8540E-01     0.1570E+04
   365    12    31  2003      57       1  main_57              0.1979E-02     0.7394E-06     0.2694E-02     0.6332E-01     0.5272E+02     0.1902E+04     0.2636E+02     0.0000E+00     0.3453E+01     0.1756E+04     0.4201E+02     0.7749E+02     0.8630E+01     0.6217E+00     0.1524E-02     0.4057E-02     0.9419E-03     0.3268E-01     0.2302E+03     0.8600E-01     0.3133E+03
   365    12    31  2003      58       1  main_58              0.1427E-01     0.5528E-05     0.2438E-01     0.4567E+00     0.3028E+03     0.5454E+05     0.1514E+03     0.0000E+00     0.7412E+01     0.5156E+05     0.1838E+04     0.9930E+03     0.1840E+02     0.1047E+01     0.1085E-02     0.1838E-01     0.8110E-02     0.1160E+00     0.2200E+03     0.8520E-01     0.3758E+03
   365    12    31  2003      59       1  main_59              0.1761E+00     0.1003E-02     0.1694E+00     0.5636E+01     0.2239E+06     0.1743E+06     0.1120E+06     0.0000E+00     0.3749E+05     0.0000E+00     0.8736E+04     0.5359E+05     0.4728E+02     0.1693E+01     0.1000E-02     0.0000E+00     0.2484E-01     0.1529E+01     0.4078E+04     0.2323E+02     0.3922E+04
   365    12    31  2003      60       1  main_60              0.2138E+00     0.1213E-02     0.2059E+00     0.6841E+01     0.2070E+06     0.1767E+06     0.1035E+06     0.0000E+00     0.3616E+05     0.0000E+00     0.1103E+05     0.6213E+05     0.5195E+02     0.1792E+01     0.1000E-02     0.0000E+00     0.2491E-01     0.1524E+01     0.4523E+04     0.2567E+02     0.4356E+04
   365    12    31  2003      61       1  main_61              0.3087E-02     0.2600E-05     0.5436E-02     0.9878E-01     0.9578E+02     0.4031E+04     0.4789E+02     0.0000E+00     0.4082E+01     0.3706E+04     0.1034E+03     0.1735E+03     0.1347E+02     0.8211E+00     0.1065E-02     0.4455E-02     0.1451E-02     0.3609E-01     0.1015E+03     0.8547E-01     0.1787E+03
