 ceap_07120002             SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc
    365    12    31  2002     40       0  sub_071200020703       1.371    6899.740    8589.683      69.231       8.634      19.067       0.000       9.937       6.047       2.248       0.373       0.196       0.000      15.864       4.425      10.144      14.600       0.000       0.000       0.455
    365    12    31  2002     41       0  sub_071200020704       1.377    7365.724    9595.650      79.135       9.346       4.139       0.000      11.458       7.387       0.971       0.418       0.183       0.000      15.675       4.832      10.254      14.600       0.000       0.000       0.457
    365    12    31  2002     42       0  sub_071200020705       2.855   54441.426   10124.794     121.049      19.589      13.053       0.000     122.288      53.013      13.488       0.938       3.447       0.000      31.695      10.645      21.170      29.199       0.000       0.000       0.913
    365    12    31  2002     43       0  sub_071200020706       2.762   45191.316    8849.336     102.836      18.432      29.779       0.000     119.823     126.367      13.043       0.564       1.511       0.000      31.973       8.455      20.214      29.199       0.000       0.000       0.912
    365    12    31  2002     44       0  sub_071200020707       2.375   60419.484    4307.870      81.586      17.664     108.923       0.000     116.196      70.440      21.224       0.758       0.002       0.000      33.172       9.149      21.161      29.199       0.000       0.000       0.941
    365    12    31  2002     45       0  sub_071200020708       2.743   38639.207    8418.377      98.283      18.280      15.235       0.000     123.155      56.219       6.722       0.723       1.662       0.000      31.111       8.687      19.899      29.199       0.000       0.000       0.916
    365    12    31  2002     46       0  sub_071200020709       1.400    6816.464    9727.103      71.652       9.473      25.988       0.000       9.050       4.517       0.716       0.437       0.060       0.000      16.360       4.700      10.530      14.600       0.000       0.000       0.460
    365    12    31  2002     47       0  sub_071200020710       2.169   41069.418    4157.233      66.010      18.702      88.354       0.000     108.321     107.747      13.934       0.519       0.000       0.000      33.551      10.124      21.837      29.199       0.000       0.000       0.941
    365    12    31  2002     48       0  sub_071200020711       2.747   75560.734    5201.767     100.969      17.603      45.183       0.000     126.634      14.482      22.088       1.131       5.987       0.000      31.610       8.414      20.012      29.199       0.000       0.000       0.914
    365    12    31  2002     49       0  sub_071200020801       2.795   67594.703    7015.247     105.036      18.643      29.928       0.000     115.418      52.732      49.526       0.936       0.000       0.000      31.709       8.852      20.280      29.199       0.000       0.000       0.915
    365    12    31  2002     50       0  sub_071200020802       1.218    5327.580    6387.946      50.847       8.507      40.964       0.000      13.429       5.162       1.161       0.340       0.000       0.000      15.491       4.122       9.807      14.600       0.000       0.000       0.440
    365    12    31  2002     51       0  sub_071200020803       2.741   29818.906    7411.993      88.302      18.516      11.328       0.000     116.468     171.732       6.975       0.412       0.425       0.000      32.257       8.139      20.198      29.199       0.000       0.000       0.913
    365    12    31  2002     52       0  sub_071200020804       2.182   40813.574    3934.396      54.744      17.126     147.291       0.000     106.068     107.214      13.947       0.530       0.000       0.000      33.237       8.626      20.931      29.199       0.000       0.000       0.938
    365    12    31  2002     53       0  sub_071200020805       2.546   62610.422    4297.403      80.947      18.114      83.483       0.000     113.264      38.768      18.020       0.912       0.022       0.000      32.534       9.329      20.931      29.199       0.000       0.000       0.935
    365    12    31  2002     54       0  sub_071200020806       2.734   48294.613    9188.625     107.639      18.036       0.912       0.000     130.915     119.589      15.908       0.674       1.525       0.000      30.362       8.325      19.343      29.199       0.000       0.000       0.882
    365    12    31  2002     55       0  sub_071200020807       2.618   45322.711    7049.277      86.206      18.005      66.967       0.000     103.468      89.209      28.109       0.645       3.083       0.000      32.920       8.580      20.750      29.199       0.000       0.000       0.911
    365    12    31  2002     56       0  sub_071200020808       2.576   60237.906    6091.459      91.913      17.934      34.530       0.000     119.058      76.903      19.888       0.755       1.534       0.000      31.983       8.488      20.236      29.199       0.000       0.000       0.928
    365    12    31  2002     57       0  sub_071200020901       1.236    6656.664    8733.509      73.706       9.333       0.116       0.000      11.332       7.595       1.097       0.392       0.013       0.000      15.652       4.490      10.071      14.600       0.000       0.000       0.455
    365    12    31  2002     58       0  sub_071200020902       2.502   51949.785    7042.523      85.067      17.091      48.241       0.000     103.703      88.170      14.819       0.683       0.004       0.000      31.646       8.791      20.218      29.199       0.000       0.000       0.932
    365    12    31  2002     59       0  sub_071200021001       2.729   77681.750    6922.912     114.026      18.683      14.791       0.000     113.611      26.997      22.304       1.048       9.508       0.000      31.799       9.107      20.453      29.199       0.000       0.000       0.943
    365    12    31  2002     60       0  sub_071200021002       2.716   35692.492    6096.714      70.593      18.040      82.361       0.000     108.079     162.306      13.125       0.377       1.303       0.000      32.466       9.259      20.862      29.199       0.000       0.000       0.957
    365    12    31  2002     61       0  sub_071200021101       2.795   34107.270    8032.063      85.320      17.069      35.913       0.000     121.372     171.019      22.282       0.411       1.584       0.000      30.874       7.758      19.316      29.199       0.000       0.000       0.886
    365    12    31  2002     62       0  sub_071200021102       2.699   31042.613    9081.854      89.148      17.079      49.171       0.000     120.205     149.308      22.206       0.476       3.430       0.000      31.399       8.208      19.803      29.199       0.000       0.000       0.919
    365    12    31  2002     63       0  sub_071200021201       1.346    6129.479    7889.135      60.982       8.719      27.001       0.000      12.799       6.499       7.920       0.392       0.098       0.000      16.065       3.902       9.983      14.600       0.000       0.000       0.456
    365    12    31  2002     64       0  sub_071200021202       2.548   27042.143    6746.380      73.253      17.194     125.907       0.000     111.537     168.135       8.285       0.376       0.394       0.000      33.190       8.484      20.837      29.199       0.000       0.000       0.940
    365    12    31  2002     65       0  sub_071200021301       2.915   57627.500    7544.203      96.966      17.965      52.101       0.000     127.238      34.852      48.415       0.888       6.067       0.000      30.882       9.703      20.292      29.199       0.000       0.000       0.882
    365    12    31  2002     66       0  sub_071200021302       2.726   31198.689    6348.145      81.607      18.723      36.389       0.000     120.725     135.276      16.962       0.442       0.591       0.000      32.114       9.587      20.850      29.199       0.000       0.000       0.915
    365    12    31  2002     67       0  sub_071200021303       3.108   42435.398    6309.719      86.470      16.610      44.760       0.000     133.218     140.221      29.077       0.444       3.455       0.000      30.814       8.847      19.830      29.199       0.000       0.000       0.904
    365    12    31  2002     68       0  sub_071200021304       3.400   45428.820    2472.936      69.841      17.952     108.215       0.000     163.707     208.775      24.587       0.230       2.385       0.000      32.941      10.108      21.524      29.199       0.000       0.000       0.940
    365    12    31  2002     69       0  sub_071200021305       1.167    7023.854    5776.149      49.826       8.045      61.295       0.000      15.430       3.585       0.421       0.308       0.015       0.000      15.780       4.226      10.003      14.600       0.000       0.000       0.453
    365    12    31  2002     70       0  sub_071200021306       3.124   40644.379    5623.952      78.869      16.759      63.149       0.000     145.199     182.336      79.007       0.330       2.992       0.000      29.762      10.559      20.161      24.858       0.000       0.000       0.888
    365    12    31  2002     71       0  sub_071200021307       2.841   30727.604    9539.617      87.892      17.387      13.987       0.000     125.287     163.058      30.054       0.438       3.105       0.000      30.049       8.231      19.140      29.199       0.000       0.000       0.874
    365    12    31  2002     72       0  sub_071200021308       2.744   73838.836    5285.136     100.045      17.762      44.114       0.000     122.899      28.079      26.638       1.018       0.060       0.000      31.561       8.125      19.843      29.199       0.000       0.000       0.911
    365    12    31  2002     73       0  sub_071200021401       2.762   41837.746    7588.210      84.309      17.417      65.350       0.000     112.132     113.138      12.952       0.575       0.795       0.000      32.001       8.555      20.278      29.199       0.000       0.000       0.908
    365    12    31  2002     74       0  sub_071200021402       2.479   32501.441    4693.510      58.724      16.998     104.360       0.000     116.958     139.946      10.792       0.420       0.025       0.000      32.331       8.595      20.463      29.199       0.000       0.000       0.932
    365    12    31  2003      1       0  sub_071200020101       3.702   73872.281    4304.353      95.742      15.252      62.211       0.000     174.902     131.238     160.894       0.403       9.319       0.000      30.496       7.329      18.912      24.858       0.000       0.000       0.900
    365    12    31  2003      2       0  sub_071200020102       3.172   52882.004    5681.105      72.061      14.591     108.072       0.000     151.558     144.138     133.977       0.381       8.210       0.000      30.692       6.790      18.741      24.858       0.000       0.000       0.899
    365    12    31  2003      3       0  sub_071200020103       3.167   62816.340    8788.587     106.377      18.251      38.333       0.000     129.035     123.291       8.530       0.589       2.346       0.000      31.539       9.015      20.277      27.319       0.000       0.000       0.914
    365    12    31  2003      4       0  sub_071200020201       1.556   14866.252    7714.071      75.905       8.766      18.298       0.000      22.622       4.477       9.787       0.364       0.432       0.000      15.958       4.422      10.190      13.659       0.000       0.000       0.457
    365    12    31  2003      5       0  sub_071200020202       3.230   60630.586    9726.320     126.232      16.669      12.507       0.000     127.645     154.586      20.209       0.480       7.270       0.000      30.683       8.697      19.690      27.319       0.000       0.000       0.903
    365    12    31  2003      6       0  sub_071200020203       1.339   11233.552    7797.124      77.586       8.743      22.198       0.000      16.737       2.946       7.059       0.332       0.557       0.000      15.939       4.512      10.225      13.659       0.000       0.000       0.464
    365    12    31  2003      7       0  sub_071200020204       0.719    4848.320    6257.862      53.283       8.296      42.352       0.000      11.099       4.271       1.903       0.278       0.000       0.000      15.867       4.473      10.170      13.659       0.000       0.000       0.459
    365    12    31  2003      8       0  sub_071200020205       2.831   77530.977    8357.977     149.293      17.580      28.906       0.000     120.813     102.650      14.368       0.624       7.085       0.000      31.271       8.760      20.015      27.319       0.000       0.000       0.921
    365    12    31  2003      9       0  sub_071200020206       3.040   54482.758    7276.609      96.117      16.416      24.788       0.000     135.420     152.108      19.245       0.410       3.229       0.000      30.639       8.843      19.741      27.319       0.000       0.000       0.894
    365    12    31  2003     10       0  sub_071200020301       2.832   89963.867    7516.824     119.506      18.216      21.618       0.000     126.083      63.735     141.554       0.808      20.618       0.000      31.428       9.214      20.321      27.319       0.000       0.000       0.928
    365    12    31  2003     11       0  sub_071200020302       2.950   60719.824    6746.009      85.007      15.915      79.005       0.000     133.084     110.485      41.983       0.510       5.175       0.000      30.764       7.537      19.151      26.840       0.000       0.000       0.904
    365    12    31  2003     12       0  sub_071200020303       2.970   50300.953    7257.974      95.596      16.008      88.987       0.000     127.533     136.119      15.619       0.437       2.462       0.000      31.274       9.113      20.193      27.319       0.000       0.000       0.918
    365    12    31  2003     13       0  sub_071200020304       2.831   55304.562    8966.639      98.032      17.295      29.785       0.000     121.924     126.188      92.108       0.522       1.404       0.000      30.771       8.929      19.850      27.319       0.000       0.000       0.919
    365    12    31  2003     14       0  sub_071200020305       2.795   63247.496    7917.792      99.430      17.324      17.168       0.000     128.039     127.332      23.819       0.490       7.163       0.000      30.263       8.630      19.446      27.319       0.000       0.000       0.907
    365    12    31  2003     15       0  sub_071200020401       3.151   89302.398    7979.004     122.909      19.285      25.024       0.000     128.371      96.347      18.503       0.674       4.689       0.000      32.963      10.891      21.927      29.199       0.000       0.000       0.921
    365    12    31  2003     16       0  sub_071200020402       2.784  102583.180    7407.813     122.246      17.872      21.426       0.000     123.759      47.100      36.841       0.903       5.335       0.000      30.860       8.661      19.760      27.319       0.000       0.000       0.901
    365    12    31  2003     17       0  sub_071200020403       1.122    5164.100    6603.387      51.615       7.822      46.383       0.000      10.320       1.174       0.669       0.280       0.134       0.000      15.368       4.244       9.806      13.659       0.000       0.000       0.453
    365    12    31  2003     18       0  sub_071200020404       1.020    6314.147    7107.955      56.106       8.597      37.734       0.000       8.696       2.324       4.650       0.300       0.657       0.000      16.059       4.762      10.411      14.600       0.000       0.000       0.455
    365    12    31  2003     19       0  sub_071200020405       2.650   61359.656    5224.643      81.927      16.841      76.437       0.000     113.186     125.921      28.170       0.398       6.433       0.000      31.567       8.986      20.276      29.199       0.000       0.000       0.914
    365    12    31  2003     20       0  sub_071200020501       2.530   41617.602    5781.503      67.107      16.642     109.633       0.000     120.717     131.241      24.312       0.370       2.130       0.000      31.792       9.131      20.462      29.199       0.000       0.000       0.914
    365    12    31  2003     21       0  sub_071200020502       2.929   54961.574   10028.999     114.763      18.241      14.044       0.000     124.761     133.470       3.785       0.574       1.899       0.000      31.733       8.684      20.208      29.199       0.000       0.000       0.912
    365    12    31  2003     22       0  sub_071200020503       2.660   53296.488    5374.593      81.689      18.383     114.805       0.000     123.274     129.864       4.450       0.416       0.040       0.000      32.678       9.665      21.171      29.199       0.000       0.000       0.915
    365    12    31  2003     23       0  sub_071200020504       1.300    6699.441   10132.724      73.499       9.234      14.915       0.000      11.887       1.516       0.591       0.397       0.026       0.000      16.255       4.609      10.432      14.600       0.000       0.000       0.456
    365    12    31  2003     24       0  sub_071200020505       1.299    7892.303    9871.571     106.117       9.453       5.499       0.000       9.043       2.473       3.469       0.382       1.434       0.000      16.134       4.630      10.382      14.600       0.000       0.000       0.456
    365    12    31  2003     25       0  sub_071200020506       1.266    7239.540    7421.182      62.220       8.895      29.074       0.000      11.298       2.125       7.721       0.330       0.012       0.000      16.558       4.809      10.683      14.600       0.000       0.000       0.469
    365    12    31  2003     26       0  sub_071200020507       2.882   63006.586    7803.940     109.756      18.642      43.421       0.000     117.630     124.288      21.125       0.516       2.422       0.000      31.943       9.771      20.857      29.199       0.000       0.000       0.906
    365    12    31  2003     27       0  sub_071200020508       3.119   82153.914   10088.419     198.347      18.666       2.882       0.000     114.979     118.663      14.806       0.662       5.279       0.000      31.283       8.742      20.013      29.199       0.000       0.000       0.907
    365    12    31  2003     28       0  sub_071200020601       1.291    6601.811    8896.993      76.542       9.366      21.952       0.000       9.396       1.220       0.659       0.378       0.001       0.000      16.551       4.681      10.616      14.600       0.000       0.000       0.460
    365    12    31  2003     29       0  sub_071200020602       1.139    6655.153    6014.482      94.621       8.725      45.663       0.000      12.019       5.787       2.505       0.286       0.001       0.000      16.270       5.027      10.648      14.600       0.000       0.000       0.459
    365    12    31  2003     30       0  sub_071200020603       1.073    5292.571    4562.131      41.493       8.541      52.608       0.000      11.524       6.264       6.775       0.245       0.001       0.000      15.836       4.735      10.286      14.600       0.000       0.000       0.457
    365    12    31  2003     31       0  sub_071200020604       2.807   52964.477    8765.327     110.818      19.804      16.829       0.000     105.625     161.701     156.914       0.446       2.384       0.000      32.053      10.984      21.519      29.199       0.000       0.000       0.915
    365    12    31  2003     32       0  sub_071200020605       1.085    6070.671    8078.404      63.559       9.493      54.047       0.000       7.502       2.448       2.060       0.349       0.029       0.000      16.336       5.563      10.950      14.600       0.000       0.000       0.461
    365    12    31  2003     33       0  sub_071200020606       1.285    5684.691    7878.791      63.288       9.274      20.301       0.000      10.789       0.879       0.957       0.352       0.000       0.000      16.230       5.363      10.796      14.600       0.000       0.000       0.460
    365    12    31  2003     34       0  sub_071200020607       2.914   74123.242    9428.703     156.784      19.918       7.919       0.000     103.892     122.731      12.114       0.573       3.317       0.000      32.364      10.715      21.539      29.199       0.000       0.000       0.917
    365    12    31  2003     35       0  sub_071200020608       2.494   59320.590    5365.859      97.964      19.644      74.479       0.000     103.602     140.951       8.254       0.365       0.000       0.000      33.108      11.098      22.103      29.199       0.000       0.000       0.944
    365    12    31  2003     36       0  sub_071200020609       2.918   70737.484   10093.109     125.792      20.169      15.582       0.000     109.355     104.102      10.379       0.665       1.826       0.000      31.953      11.256      21.605      29.199       0.000       0.000       0.912
    365    12    31  2003     37       0  sub_071200020610       2.871   91941.883    8090.830     131.523      17.305      22.279       0.000     118.847      78.305      60.866       0.782       7.519       0.000      31.196       7.920      19.558      29.199       0.000       0.000       0.894
    365    12    31  2003     38       0  sub_071200020701       1.331    6210.385    8705.882      69.060       8.980      14.369       0.000      10.468       2.550       1.479       0.356       0.015       0.000      16.079       4.658      10.368      13.659       0.000       0.000       0.449
    365    12    31  2003     39       0  sub_071200020702       1.282    6447.848    8302.770      66.966       9.016      29.405       0.000      12.553       3.037       0.758       0.364       0.010       0.000      15.952       5.148      10.550      13.659       0.000       0.000       0.449
    365    12    31  2003     40       0  sub_071200020703       1.394    6614.143    7951.762      58.208       8.433      37.733       0.000      13.042       2.573       4.072       0.328       0.105       0.000      15.736       4.234       9.985      14.600       0.000       0.000       0.455
    365    12    31  2003     41       0  sub_071200020704       1.441    8811.785   11378.612      90.309       9.319       0.916       0.000       9.959       2.945       2.956       0.441       0.452       0.000      15.776       4.538      10.157      14.600       0.000       0.000       0.454
    365    12    31  2003     42       0  sub_071200020705       2.930   91816.930    8868.799     168.083      18.925      18.569       0.000     110.568      47.405      40.743       0.982      13.036       0.000      32.019      10.045      21.032      29.199       0.000       0.000       0.904
    365    12    31  2003     43       0  sub_071200020706       2.832   68970.336    8974.977     126.647      18.113      34.514       0.000     113.761     128.883       9.392       0.541       1.491       0.000      31.626       9.205      20.415      29.199       0.000       0.000       0.900
    365    12    31  2003     44       0  sub_071200020707       2.700   88879.266    5992.531     111.709      17.917      29.969       0.000     119.660      60.740       7.286       0.814       4.340       0.000      31.645       9.062      20.353      29.199       0.000       0.000       0.904
    365    12    31  2003     45       0  sub_071200020708       2.866   69977.531    8700.477     120.751      16.981      25.330       0.000     133.194      88.280      77.308       0.765       9.017       0.000      30.575       7.258      18.917      29.199       0.000       0.000       0.880
    365    12    31  2003     46       0  sub_071200020709       1.414    6853.049    9709.033      67.199       9.666      36.761       0.000       9.702       3.449       2.283       0.401       0.039       0.000      16.003       5.079      10.541      14.600       0.000       0.000       0.450
    365    12    31  2003     47       0  sub_071200020710       2.177   58533.145    4079.152      67.829      18.479      66.940       0.000     110.296     109.662       2.812       0.447       0.000       0.000      32.127      10.012      21.070      29.199       0.000       0.000       0.904
    365    12    31  2003     48       0  sub_071200020711       2.976  118727.297    8492.181     180.421      18.626      14.478       0.000     130.449      26.988      16.031       1.098       6.264       0.000      31.979       8.149      20.064      29.199       0.000       0.000       0.906
    365    12    31  2003     49       0  sub_071200020801       2.737  100963.352    6545.055     124.714      19.120      33.433       0.000     123.602      48.510      64.421       0.901      11.805       0.000      31.358       9.509      20.433      29.199       0.000       0.000       0.908
    365    12    31  2003     50       0  sub_071200020802       1.085    5006.964    5611.123      48.397       8.829      40.959       0.000      10.028       3.181       1.607       0.266       0.031       0.000      16.143       4.384      10.263      14.600       0.000       0.000       0.457
    365    12    31  2003     51       0  sub_071200020803       2.825   45904.484    5812.855      78.050      18.577      63.936       0.000     125.067     176.616      25.019       0.342       2.013       0.000      31.830       8.818      20.324      29.199       0.000       0.000       0.906
    365    12    31  2003     52       0  sub_071200020804       2.762   58452.785    5970.343      90.594      17.866      57.164       0.000     109.136     109.768       0.723       0.510       0.398       0.000      31.989       8.729      20.359      29.199       0.000       0.000       0.911
    365    12    31  2003     53       0  sub_071200020805       2.928  101042.008    7371.591     144.366      19.098      13.332       0.000     116.573      36.775      14.227       1.022      17.535       0.000      31.409       9.431      20.420      29.199       0.000       0.000       0.911
    365    12    31  2003     54       0  sub_071200020806       2.882   74414.578   10270.050     169.367      18.790       3.766       0.000     120.319     118.728      20.839       0.685       4.702       0.000      31.972       8.501      20.237      29.199       0.000       0.000       0.912
    365    12    31  2003     55       0  sub_071200020807       2.783   66022.617    5968.119      77.135      17.537     104.159       0.000     116.659      90.747      53.413       0.603       4.949       0.000      32.591       8.148      20.370      29.199       0.000       0.000       0.910
    365    12    31  2003     56       0  sub_071200020808       2.978   93451.945    9480.021     142.263      18.871       7.231       0.000     126.291      81.521      41.747       0.859       6.253       0.000      31.727       8.704      20.216      29.199       0.000       0.000       0.921
    365    12    31  2003     57       0  sub_071200020901       1.263    7347.469    9197.910      87.133       9.226       0.952       0.000       9.959       3.423       3.072       0.396       0.194       0.000      15.719       4.202       9.961      14.600       0.000       0.000       0.452
    365    12    31  2003     58       0  sub_071200020902       2.821   81173.570   10042.707     132.274      18.739       1.657       0.000     116.486      98.884      19.728       0.732       9.017       0.000      31.339       8.723      20.031      29.199       0.000       0.000       0.915
    365    12    31  2003     59       0  sub_071200021001       3.053  118266.414    9731.039     303.309      19.193       1.594       0.000     129.908      37.802      32.440       1.148      41.660       0.000      31.830       8.742      20.286      29.199       0.000       0.000       0.907
    365    12    31  2003     60       0  sub_071200021002       2.949   48674.133    9944.052      94.830      17.863      58.816       0.000     127.843     159.343      11.329       0.473       5.571       0.000      31.141       8.073      19.607      29.199       0.000       0.000       0.900
    365    12    31  2003     61       0  sub_071200021101       2.867   46385.270    8709.292      91.193      17.166      51.391       0.000     118.531     165.599      34.387       0.417       1.376       0.000      32.512       9.320      20.916      29.199       0.000       0.000       0.919
    365    12    31  2003     62       0  sub_071200021102       2.927   43534.156    8359.475      93.035      16.542      72.570       0.000     126.477     153.022      76.384       0.442       2.200       0.000      31.518       7.889      19.703      29.199       0.000       0.000       0.887
    365    12    31  2003     63       0  sub_071200021201       1.168    5390.004    7619.961      59.104       8.655      36.029       0.000      12.736       2.340       6.219       0.327       0.029       0.000      15.767       4.267      10.017      14.600       0.000       0.000       0.447
    365    12    31  2003     64       0  sub_071200021202       2.838   38574.852    9257.873      89.510      16.823      46.683       0.000     117.484     170.056      12.341       0.408       1.499       0.000      31.678       8.387      20.033      29.199       0.000       0.000       0.902
    365    12    31  2003     65       0  sub_071200021301       2.901   89007.672    6983.725     112.778      18.479      56.959       0.000     124.499      44.174      67.816       0.848       8.875       0.000      32.158      10.228      21.193      29.199       0.000       0.000       0.912
    365    12    31  2003     66       0  sub_071200021302       3.027   52759.004    6807.866      93.088      18.943      65.784       0.000     128.359     135.445      26.472       0.455       9.493       0.000      31.770      10.316      21.043      29.199       0.000       0.000       0.910
    365    12    31  2003     67       0  sub_071200021303       3.009   62924.680    5963.893     104.374      17.442      57.589       0.000     129.052     131.802      30.633       0.424       5.182       0.000      32.526       9.068      20.797      29.199       0.000       0.000       0.941
    365    12    31  2003     68       0  sub_071200021304       3.933   61125.773    3332.786      92.754      18.368      71.987       0.000     166.309     191.789      87.433       0.270       5.113       0.000      31.900      10.225      21.062      29.199       0.000       0.000       0.913
    365    12    31  2003     69       0  sub_071200021305       1.531   10397.315   10222.084      75.039       8.646      31.279       0.000      15.341       4.422       5.198       0.406       0.166       0.000      15.625       4.621      10.123      14.600       0.000       0.000       0.453
    365    12    31  2003     70       0  sub_071200021306       3.422   51749.891    6191.143      77.264      16.140     121.668       0.000     154.597     175.508     123.763       0.345       4.939       0.000      29.438      10.196      19.817      24.858       0.000       0.000       0.890
    365    12    31  2003     71       0  sub_071200021307       2.806   44957.949    7513.788      77.562      16.833      99.225       0.000     120.535     159.424      94.328       0.367       3.394       0.000      31.568       8.750      20.159      29.199       0.000       0.000       0.911
    365    12    31  2003     72       0  sub_071200021308       2.964  113964.062    7827.538     140.650      18.446      26.505       0.000     132.008      45.623      20.748       1.013      16.124       0.000      31.142       8.793      19.968      29.199       0.000       0.000       0.903
    365    12    31  2003     73       0  sub_071200021401       2.866   63340.535    7337.580      90.241      16.916      81.224       0.000     123.393     116.665      12.664       0.528       1.686       0.000      31.706       8.125      19.916      29.199       0.000       0.000       0.907
    365    12    31  2003     74       0  sub_071200021402       2.880   49495.805    7583.704      95.946      17.678      53.996       0.000     118.874     133.855       1.862       0.486       1.204       0.000      31.356       8.696      20.026      29.199       0.000       0.000       0.910
