 ceap_07120002             SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm 
   365    12    31  2001      64       1  main_64              0.9416E-02     0.1746E-04     0.3999E-01     0.3013E+00     0.2229E+03     0.3811E+05     0.1115E+03     0.0000E+00     0.9421E+01     0.3654E+05     0.9369E+03     0.5192E+03     0.1958E+02     0.1012E+01     0.1028E-02     0.8300E-02     0.2922E-02     0.5999E-01     0.1380E+03     0.2558E+00     0.5859E+03
   365    12    31  2001      65       1  main_65              0.1729E-02     0.6437E-05     0.2666E-02     0.5533E-01     0.2895E+02     0.3738E+03     0.1448E+02     0.0000E+00     0.2793E+01     0.3046E+03     0.5174E+01     0.4955E+02     0.1152E+02     0.7242E+00     0.1025E-02     0.1119E-02     0.2144E-03     0.1357E-01     0.8839E+02     0.3291E+00     0.1363E+03
   365    12    31  2001      66       1  main_66              0.2918E-02     0.4054E-05     0.4001E-02     0.9338E-01     0.8542E+02     0.2652E+03     0.4271E+02     0.0000E+00     0.5953E+01     0.0000E+00     0.1309E+02     0.2094E+03     0.1412E+02     0.8163E+00     0.1000E-02     0.0000E+00     0.4403E-03     0.4148E-01     0.1909E+03     0.2652E+00     0.2617E+03
   365    12    31  2001      67       1  main_67              0.6388E-02     0.2912E-04     0.8323E-02     0.2044E+00     0.4266E+03     0.8379E+03     0.2133E+03     0.0000E+00     0.6992E+02     0.0000E+00     0.7814E+02     0.5465E+03     0.1593E+02     0.8781E+00     0.1000E-02     0.0000E+00     0.1806E-02     0.8919E-01     0.4489E+03     0.2047E+01     0.5849E+03
   365    12    31  2001      68       1  main_68              0.3108E-03     0.1189E-03     0.6442E-02     0.9946E-02     0.2914E+01     0.1149E+02     0.1457E+01     0.0000E+00     0.1431E+01     0.1004E+02     0.0000E+00     0.0000E+00     0.1120E+02     0.7097E+00     0.1121E-02     0.9095E-05     0.0000E+00     0.0000E+00     0.1721E+02     0.6584E+01     0.3566E+03
   365    12    31  2001      69       1  main_69              0.5255E-02     0.2547E-05     0.9134E-02     0.1682E+00     0.2862E+03     0.5314E+04     0.1431E+03     0.0000E+00     0.1129E+02     0.4237E+04     0.1247E+03     0.8096E+03     0.1881E+02     0.9887E+00     0.1055E-02     0.5686E-02     0.2283E-02     0.9993E-01     0.4594E+03     0.2227E+00     0.7986E+03
   365    12    31  2001      70       1  main_70              0.6703E-02     0.8797E-03     0.6405E-02     0.2145E+00     0.6579E+01     0.1858E+04     0.3290E+01     0.0000E+00     0.3464E+00     0.1748E+04     0.3544E+02     0.7086E+02     0.1235E+02     0.7562E+00     0.1148E-02     0.2954E-02     0.6891E-03     0.1727E-01     0.2810E+03     0.3688E+02     0.2686E+03
   365    12    31  2001      71       1  main_71              0.8305E-02     0.1166E-04     0.1322E-01     0.2658E+00     0.6013E+02     0.5914E+04     0.3006E+02     0.0000E+00     0.3013E+01     0.5499E+04     0.1284E+03     0.2574E+03     0.1604E+02     0.8903E+00     0.1150E-02     0.4204E-02     0.1253E-02     0.4122E-01     0.3168E+03     0.4449E+00     0.5044E+03
   365    12    31  2001      72       1  main_72              0.2762E-01     0.6341E-05     0.4708E-01     0.8838E+00     0.2731E+04     0.6709E+05     0.1365E+04     0.0000E+00     0.2634E+03     0.6088E+05     0.1634E+04     0.3205E+04     0.2381E+02     0.1162E+01     0.1008E-02     0.1628E-01     0.6511E-02     0.2657E+00     0.1116E+04     0.2563E+00     0.1903E+04
   365    12    31  2001      73       1  main_73              0.1904E-02     0.3603E-04     0.4769E-02     0.6094E-01     0.5135E+02     0.2907E+04     0.2567E+02     0.0000E+00     0.1884E+01     0.2704E+04     0.6931E+02     0.1082E+03     0.1135E+02     0.7193E+00     0.1554E-02     0.5129E-02     0.1455E-02     0.3012E-01     0.1017E+03     0.1924E+01     0.2546E+03
   365    12    31  2001      74       1  main_74              0.5074E+00     0.8326E-05     0.5288E+00     0.1624E+02     0.4972E+06     0.1169E+07     0.2486E+06     0.0000E+00     0.2332E+05     0.7931E+06     0.1924E+05     0.1081E+06     0.5623E+02     0.2150E+01     0.1098E-02     0.1212E+00     0.5702E-01     0.2060E+01     0.1327E+05     0.2177E+00     0.1382E+05
   365    12    31  2002       1       1  main_1               0.3456E-01     0.2341E-01     0.2898E-01     0.1106E+01     0.2863E+02     0.7643E+05     0.1432E+02     0.0000E+00     0.9798E+00     0.6999E+05     0.2425E+04     0.4010E+04     0.1208E+02     0.1024E+01     0.1033E-02     0.7249E-01     0.2222E-01     0.7683E+00     0.1581E+04     0.1071E+04     0.1326E+04
   365    12    31  2002       2       1  main_2               0.7394E-02     0.2685E-02     0.6652E-02     0.2366E+00     0.3333E+02     0.9184E+03     0.1667E+02     0.0000E+00     0.3543E+01     0.0000E+00     0.3788E+02     0.8638E+03     0.1518E+02     0.8528E+00     0.1000E-02     0.0000E+00     0.1130E-02     0.1523E+00     0.3532E+03     0.1282E+03     0.3177E+03
   365    12    31  2002       3       1  main_3               0.3328E-01     0.0000E+00     0.2769E-01     0.1065E+01     0.7658E+05     0.1027E+06     0.3829E+05     0.0000E+00     0.2006E+04     0.5687E+05     0.1180E+04     0.6335E+04     0.1790E+02     0.1163E+01     0.1026E-02     0.4536E-01     0.1059E-01     0.7109E+00     0.1337E+04     0.0000E+00     0.1113E+04
   365    12    31  2002       4       1  main_4               0.2019E-02     0.0000E+00     0.3265E-02     0.6462E-01     0.7002E+02     0.2947E+04     0.3501E+02     0.0000E+00     0.2950E+01     0.2724E+04     0.9242E+02     0.9552E+02     0.1024E+02     0.6846E+00     0.1016E-02     0.3816E-02     0.1381E-02     0.3141E-01     0.1445E+03     0.0000E+00     0.2337E+03
   365    12    31  2002       5       1  main_5               0.2304E-02     0.0000E+00     0.4067E-02     0.7374E-01     0.4364E+02     0.2520E+04     0.2182E+02     0.0000E+00     0.2784E+01     0.2322E+04     0.4059E+02     0.1357E+03     0.1493E+02     0.8560E+00     0.1010E-02     0.1949E-02     0.4205E-03     0.2426E-01     0.8583E+02     0.0000E+00     0.1515E+03
   365    12    31  2002       6       1  main_6               0.5360E-02     0.0000E+00     0.5615E-02     0.1715E+00     0.1011E+03     0.7390E+04     0.5055E+02     0.0000E+00     0.4720E+01     0.6909E+04     0.1840E+03     0.2468E+03     0.1118E+02     0.7421E+00     0.1179E-02     0.8797E-02     0.2508E-02     0.6832E-01     0.2989E+03     0.0000E+00     0.3132E+03
   365    12    31  2002       7       1  main_7               0.2502E-02     0.0000E+00     0.2951E-02     0.8008E-01     0.7901E+02     0.3280E+04     0.3951E+02     0.0000E+00     0.4506E+01     0.3086E+04     0.6418E+02     0.9009E+02     0.1147E+02     0.7303E+00     0.1199E-02     0.3019E-02     0.7001E-03     0.2465E-01     0.1298E+03     0.0000E+00     0.1531E+03
   365    12    31  2002       8       1  main_8               0.4003E-02     0.0000E+00     0.6562E-02     0.1281E+00     0.1230E+03     0.8489E+04     0.6152E+02     0.0000E+00     0.5110E+01     0.7950E+04     0.1797E+03     0.2978E+03     0.1539E+02     0.8840E+00     0.1237E-02     0.5054E-02     0.1410E-02     0.5006E-01     0.1590E+03     0.0000E+00     0.2606E+03
   365    12    31  2002       9       1  main_9               0.1003E-01     0.4869E-03     0.1077E-01     0.3209E+00     0.6272E+04     0.5248E+04     0.3136E+04     0.0000E+00     0.2343E+04     0.0000E+00     0.1272E+03     0.1985E+04     0.2179E+02     0.1061E+01     0.1000E-02     0.0000E+00     0.1083E-02     0.1961E+00     0.6247E+03     0.3034E+02     0.6712E+03
   365    12    31  2002      10       1  main_10              0.5238E-02     0.7320E-04     0.5535E-02     0.1676E+00     0.1162E+03     0.4530E+03     0.5812E+02     0.0000E+00     0.9981E+01     0.0000E+00     0.1121E+03     0.2828E+03     0.1187E+02     0.7347E+00     0.1000E-02     0.0000E+00     0.2002E-02     0.7404E-01     0.2464E+03     0.3444E+01     0.2604E+03
   365    12    31  2002      11       1  main_11              0.3177E-02     0.8690E-06     0.3393E-02     0.1017E+00     0.1345E+03     0.3295E+03     0.6723E+02     0.0000E+00     0.1008E+02     0.0000E+00     0.5606E+02     0.2062E+03     0.1184E+02     0.7337E+00     0.1000E-02     0.0000E+00     0.1484E-02     0.5418E-01     0.1504E+03     0.4115E-01     0.1607E+03
   365    12    31  2002      12       1  main_12              0.1725E-01     0.1503E-02     0.1365E-01     0.5518E+00     0.1029E+04     0.1776E+05     0.5145E+03     0.0000E+00     0.4594E+01     0.1397E+05     0.2161E+03     0.3060E+04     0.2126E+02     0.1133E+01     0.1272E-02     0.1788E-01     0.3726E-02     0.2943E+00     0.7751E+03     0.6757E+02     0.6137E+03
   365    12    31  2002      13       1  main_13              0.5705E-02     0.0000E+00     0.7058E-02     0.1826E+00     0.1267E+03     0.8071E+04     0.6336E+02     0.0000E+00     0.4128E+01     0.7420E+04     0.1579E+03     0.4302E+03     0.1536E+02     0.8780E+00     0.1007E-02     0.5431E-02     0.1425E-02     0.7280E-01     0.2463E+03     0.0000E+00     0.3048E+03
   365    12    31  2002      14       1  main_14              0.4213E-01     0.0000E+00     0.3418E-01     0.1348E+01     0.1036E+06     0.6337E+05     0.5181E+05     0.0000E+00     0.4180E+05     0.0000E+00     0.1288E+04     0.1028E+05     0.2519E+02     0.1157E+01     0.1000E-02     0.0000E+00     0.8200E-02     0.8052E+00     0.1781E+04     0.0000E+00     0.1445E+04
   365    12    31  2002      15       1  main_15              0.5761E-02     0.2870E-05     0.6981E-02     0.1843E+00     0.1214E+03     0.1124E+05     0.6071E+02     0.0000E+00     0.2662E+01     0.1060E+05     0.2865E+03     0.2973E+03     0.1368E+02     0.8329E+00     0.1048E-02     0.7962E-02     0.2509E-02     0.5980E-01     0.1813E+03     0.9031E-01     0.2197E+03
   365    12    31  2002      16       1  main_16              0.4175E-01     0.0000E+00     0.3374E-01     0.1336E+01     0.4432E+05     0.3815E+05     0.2216E+05     0.0000E+00     0.1194E+05     0.0000E+00     0.5806E+03     0.1541E+05     0.3180E+02     0.1333E+01     0.1000E-02     0.0000E+00     0.5846E-02     0.8300E+00     0.2314E+04     0.0000E+00     0.1870E+04
   365    12    31  2002      17       1  main_17              0.2796E-02     0.0000E+00     0.3606E-02     0.8947E-01     0.1167E+03     0.7490E+04     0.5834E+02     0.0000E+00     0.3655E+01     0.7059E+04     0.2120E+03     0.1605E+03     0.1416E+02     0.8614E+00     0.1591E-02     0.6537E-02     0.2305E-02     0.3034E-01     0.7973E+02     0.0000E+00     0.1028E+03
   365    12    31  2002      18       1  main_18              0.3681E-02     0.0000E+00     0.3588E-02     0.1178E+00     0.1079E+03     0.9092E+03     0.5395E+02     0.0000E+00     0.4074E+01     0.3582E+03     0.7648E+01     0.4893E+03     0.1594E+02     0.8967E+00     0.1240E-02     0.4888E-02     0.1319E-02     0.7856E-01     0.2618E+03     0.0000E+00     0.2551E+03
   365    12    31  2002      19       1  main_19              0.6739E-01     0.2599E-04     0.5736E-01     0.2156E+01     0.8758E+05     0.6611E+05     0.4379E+05     0.0000E+00     0.2728E+05     0.0000E+00     0.1094E+04     0.2123E+05     0.3433E+02     0.1395E+01     0.1000E-02     0.0000E+00     0.1190E-01     0.1012E+01     0.1984E+04     0.7650E+00     0.1689E+04
   365    12    31  2002      20       1  main_20              0.1832E-02     0.0000E+00     0.1825E-02     0.5863E-01     0.1027E+03     0.1042E+04     0.5133E+02     0.0000E+00     0.3256E+01     0.8501E+03     0.1947E+02     0.1210E+03     0.1036E+02     0.7087E+00     0.1127E-02     0.3451E-02     0.8218E-03     0.3783E-01     0.1271E+03     0.0000E+00     0.1266E+03
   365    12    31  2002      21       1  main_21              0.2141E-02     0.0000E+00     0.2864E-02     0.6851E-01     0.8741E+02     0.2672E+03     0.4370E+02     0.0000E+00     0.6255E+01     0.0000E+00     0.4034E+02     0.1831E+03     0.1370E+02     0.8016E+00     0.1000E-02     0.0000E+00     0.6969E-03     0.3806E-01     0.1218E+03     0.0000E+00     0.1629E+03
   365    12    31  2002      22       1  main_22              0.4593E-01     0.0000E+00     0.3385E-01     0.1470E+01     0.3916E+05     0.3903E+05     0.1958E+05     0.0000E+00     0.6515E+04     0.0000E+00     0.1228E+04     0.1822E+05     0.3475E+02     0.1406E+01     0.1000E-02     0.0000E+00     0.6350E-02     0.8514E+00     0.2760E+04     0.0000E+00     0.2034E+04
   365    12    31  2002      23       1  main_23              0.1026E-02     0.0000E+00     0.2059E-02     0.3283E-01     0.3064E+02     0.1912E+04     0.1532E+02     0.0000E+00     0.1884E+01     0.1829E+04     0.3278E+02     0.3536E+02     0.1038E+02     0.7077E+00     0.1645E-02     0.2104E-02     0.3907E-03     0.1098E-01     0.7066E+02     0.0000E+00     0.1418E+03
   365    12    31  2002      24       1  main_24              0.5904E-02     0.0000E+00     0.6025E-02     0.1889E+00     0.1748E+03     0.6132E+03     0.8741E+02     0.0000E+00     0.1942E+02     0.0000E+00     0.6314E+02     0.4627E+03     0.1488E+02     0.8424E+00     0.1000E-02     0.0000E+00     0.1737E-02     0.8427E-01     0.2281E+03     0.0000E+00     0.2328E+03
   365    12    31  2002      25       1  main_25              0.3292E-02     0.0000E+00     0.2960E-02     0.1054E+00     0.1962E+04     0.1336E+04     0.9811E+03     0.0000E+00     0.7846E+03     0.0000E+00     0.7513E+01     0.3470E+03     0.1731E+02     0.9414E+00     0.1000E-02     0.0000E+00     0.4042E-03     0.4861E-01     0.1526E+03     0.0000E+00     0.1372E+03
   365    12    31  2002      26       1  main_26              0.6688E-01     0.0000E+00     0.6225E-01     0.2140E+01     0.6779E+05     0.6268E+05     0.3390E+05     0.0000E+00     0.1162E+05     0.0000E+00     0.4315E+03     0.2835E+05     0.3742E+02     0.1470E+01     0.1000E-02     0.0000E+00     0.1091E-01     0.1177E+01     0.6937E+04     0.0000E+00     0.6456E+04
   365    12    31  2002      27       1  main_27              0.4454E-01     0.0000E+00     0.3997E-01     0.1425E+01     0.4072E+05     0.3950E+05     0.2036E+05     0.0000E+00     0.7451E+04     0.0000E+00     0.6590E+03     0.1848E+05     0.3768E+02     0.1477E+01     0.1000E-02     0.0000E+00     0.7044E-02     0.7583E+00     0.3829E+04     0.0000E+00     0.3436E+04
   365    12    31  2002      28       1  main_28              0.2903E-02     0.0000E+00     0.4015E-02     0.9288E-01     0.1050E+03     0.4159E+04     0.5251E+02     0.0000E+00     0.3572E+01     0.3820E+04     0.9278E+02     0.1937E+03     0.1015E+02     0.6846E+00     0.1137E-02     0.6052E-02     0.1544E-02     0.6390E-01     0.2131E+03     0.0000E+00     0.2948E+03
   365    12    31  2002      29       1  main_29              0.4937E-02     0.0000E+00     0.5936E-02     0.1580E+00     0.2008E+03     0.1079E+05     0.1004E+03     0.0000E+00     0.2101E+01     0.1000E+05     0.3375E+03     0.3547E+03     0.1061E+02     0.7384E+00     0.1433E-02     0.1522E-01     0.5263E-02     0.1042E+00     0.3206E+03     0.0000E+00     0.3855E+03
   365    12    31  2002      30       1  main_30              0.6577E-02     0.0000E+00     0.6896E-02     0.2105E+00     0.3477E+03     0.8278E+04     0.1738E+03     0.0000E+00     0.5104E+01     0.7412E+04     0.2536E+03     0.4383E+03     0.1264E+02     0.8329E+00     0.1214E-02     0.1348E-01     0.5023E-02     0.9593E-01     0.2598E+03     0.0000E+00     0.2724E+03
   365    12    31  2002      31       1  main_31              0.2535E-02     0.0000E+00     0.2617E-02     0.8112E-01     0.4553E+02     0.2771E+03     0.2276E+02     0.0000E+00     0.4212E+01     0.0000E+00     0.4044E+01     0.2503E+03     0.1645E+02     0.8955E+00     0.1000E-02     0.0000E+00     0.9845E-04     0.3878E-01     0.1934E+03     0.0000E+00     0.1996E+03
   365    12    31  2002      32       1  main_32              0.5486E-02     0.0000E+00     0.8594E-02     0.1756E+00     0.2196E+03     0.1690E+05     0.1098E+03     0.0000E+00     0.5029E+01     0.1586E+05     0.6111E+03     0.3192E+03     0.1109E+02     0.7508E+00     0.1152E-02     0.1341E-01     0.5472E-02     0.8877E-01     0.3139E+03     0.0000E+00     0.4917E+03
   365    12    31  2002      33       1  main_33              0.1553E-02     0.0000E+00     0.2733E-02     0.4971E-01     0.6275E+02     0.2318E+04     0.3137E+02     0.0000E+00     0.3583E+01     0.2136E+04     0.5208E+02     0.9910E+02     0.1068E+02     0.7190E+00     0.1266E-02     0.3286E-02     0.8437E-03     0.2946E-01     0.9863E+02     0.0000E+00     0.1735E+03
   365    12    31  2002      34       1  main_34              0.1508E-01     0.0000E+00     0.2450E-01     0.4827E+00     0.4437E+03     0.9248E+05     0.2218E+03     0.0000E+00     0.3770E+01     0.8775E+05     0.3002E+04     0.1506E+04     0.1814E+02     0.1022E+01     0.1423E-02     0.2783E-01     0.1189E-01     0.1841E+00     0.4026E+03     0.0000E+00     0.6539E+03
   365    12    31  2002      35       1  main_35              0.1267E-02     0.0000E+00     0.2459E-02     0.4054E-01     0.5737E+02     0.3497E+04     0.2869E+02     0.0000E+00     0.2505E+01     0.3335E+04     0.5747E+02     0.7550E+02     0.1122E+02     0.7580E+00     0.1492E-02     0.2787E-02     0.5057E-03     0.2038E-01     0.7017E+02     0.0000E+00     0.1362E+03
   365    12    31  2002      36       1  main_36              0.2601E-02     0.0000E+00     0.4402E-02     0.8323E-01     0.9244E+02     0.1051E+05     0.4622E+02     0.0000E+00     0.3120E+01     0.9934E+04     0.3541E+03     0.1766E+03     0.1336E+02     0.8723E+00     0.1623E-02     0.7302E-02     0.2829E-02     0.3473E-01     0.8801E+02     0.0000E+00     0.1490E+03
   365    12    31  2002      37       1  main_37              0.4166E-01     0.0000E+00     0.3398E-01     0.1333E+01     0.3855E+05     0.1661E+06     0.1928E+05     0.0000E+00     0.1064E+04     0.1352E+06     0.3007E+04     0.8611E+04     0.2772E+02     0.1431E+01     0.1017E-02     0.3205E-01     0.9923E-02     0.5010E+00     0.8449E+03     0.0000E+00     0.6891E+03
   365    12    31  2002      38       1  main_38              0.2887E-02     0.0000E+00     0.3282E-02     0.9239E-01     0.1416E+03     0.5256E+04     0.7082E+02     0.0000E+00     0.2360E+01     0.4808E+04     0.2018E+03     0.1754E+03     0.1127E+02     0.7679E+00     0.1916E-02     0.1108E-01     0.4852E-02     0.4630E-01     0.1580E+03     0.0000E+00     0.1796E+03
   365    12    31  2002      39       1  main_39              0.1985E-02     0.0000E+00     0.2548E-02     0.6352E-01     0.8948E+02     0.5249E+04     0.4474E+02     0.0000E+00     0.3307E+01     0.4941E+04     0.1549E+03     0.1081E+03     0.1368E+02     0.8645E+00     0.2027E-02     0.5518E-02     0.1955E-02     0.2109E-01     0.6269E+02     0.0000E+00     0.8047E+02
   365    12    31  2002      40       1  main_40              0.2108E-02     0.0000E+00     0.2478E-02     0.6746E-01     0.1351E+03     0.2505E+04     0.6753E+02     0.0000E+00     0.4045E+01     0.2230E+04     0.8463E+02     0.1224E+03     0.1003E+02     0.7059E+00     0.1599E-02     0.7290E-02     0.2788E-02     0.3959E-01     0.1603E+03     0.0000E+00     0.1884E+03
   365    12    31  2002      41       1  main_41              0.2717E-02     0.0000E+00     0.4022E-02     0.8693E-01     0.1472E+03     0.4461E+04     0.7362E+02     0.0000E+00     0.3358E+01     0.4037E+04     0.1107E+03     0.2404E+03     0.1271E+02     0.7889E+00     0.1571E-02     0.6802E-02     0.2135E-02     0.5498E-01     0.2148E+03     0.0000E+00     0.3180E+03
   365    12    31  2002      42       1  main_42              0.7422E-02     0.0000E+00     0.1499E-01     0.2375E+00     0.2758E+04     0.2985E+05     0.1379E+04     0.0000E+00     0.1076E+03     0.2689E+05     0.6776E+03     0.9013E+03     0.2063E+02     0.1065E+01     0.1260E-02     0.9160E-02     0.3157E-02     0.9361E-01     0.2812E+03     0.0000E+00     0.5680E+03
   365    12    31  2002      43       1  main_43              0.3967E-02     0.0000E+00     0.5963E-02     0.1270E+00     0.2224E+03     0.1706E+05     0.1112E+03     0.0000E+00     0.1777E+01     0.1614E+05     0.5691E+03     0.2419E+03     0.1106E+02     0.7491E+00     0.1627E-02     0.1420E-01     0.5268E-02     0.6711E-01     0.2288E+03     0.0000E+00     0.3438E+03
   365    12    31  2002      44       1  main_44              0.1220E-01     0.0000E+00     0.9699E-02     0.3902E+00     0.1500E+05     0.1062E+05     0.7501E+04     0.0000E+00     0.5479E+04     0.0000E+00     0.2818E+03     0.2838E+04     0.2260E+02     0.1084E+01     0.1000E-02     0.0000E+00     0.2064E-02     0.2645E+00     0.9706E+03     0.0000E+00     0.7719E+03
   365    12    31  2002      45       1  main_45              0.3792E-02     0.0000E+00     0.4917E-02     0.1213E+00     0.1341E+03     0.5153E+04     0.6707E+02     0.0000E+00     0.2848E+01     0.4693E+04     0.1248E+03     0.2685E+03     0.1099E+02     0.7168E+00     0.1035E-02     0.7166E-02     0.2065E-02     0.7779E-01     0.2220E+03     0.0000E+00     0.2879E+03
   365    12    31  2002      46       1  main_46              0.1875E-02     0.0000E+00     0.2947E-02     0.5999E-01     0.9668E+02     0.3120E+04     0.4834E+02     0.0000E+00     0.1587E+01     0.2856E+04     0.9626E+02     0.1193E+03     0.1020E+02     0.6910E+00     0.1219E-02     0.5255E-02     0.1859E-02     0.3872E-01     0.1358E+03     0.0000E+00     0.2134E+03
   365    12    31  2002      47       1  main_47              0.1837E-02     0.0000E+00     0.4967E-02     0.5879E-01     0.8804E+02     0.8590E+04     0.4402E+02     0.0000E+00     0.1416E+01     0.8199E+04     0.1937E+03     0.1531E+03     0.1471E+02     0.8655E+00     0.1460E-02     0.3676E-02     0.1047E-02     0.2753E-01     0.7261E+02     0.0000E+00     0.1963E+03
   365    12    31  2002      48       1  main_48              0.6549E-01     0.0000E+00     0.4030E-01     0.2096E+01     0.1610E+06     0.1044E+06     0.8049E+05     0.0000E+00     0.3409E+05     0.0000E+00     0.5485E+04     0.1842E+05     0.3518E+02     0.1416E+01     0.1000E-02     0.0000E+00     0.1336E-01     0.8443E+00     0.1659E+04     0.0000E+00     0.1021E+04
   365    12    31  2002      49       1  main_49              0.2399E-02     0.0000E+00     0.3616E-02     0.7676E-01     0.9616E+02     0.5871E+04     0.4808E+02     0.0000E+00     0.2015E+01     0.5516E+04     0.1985E+03     0.1085E+03     0.1026E+02     0.7053E+00     0.1316E-02     0.5943E-02     0.2193E-02     0.3423E-01     0.1708E+03     0.0000E+00     0.2575E+03
   365    12    31  2002      50       1  main_50              0.4637E-02     0.0000E+00     0.6010E-02     0.1484E+00     0.2299E+03     0.8948E+04     0.1149E+03     0.0000E+00     0.4987E+01     0.8305E+04     0.2697E+03     0.2583E+03     0.1147E+02     0.7575E+00     0.1032E-02     0.8591E-02     0.3033E-02     0.6864E-01     0.2410E+03     0.0000E+00     0.3123E+03
   365    12    31  2002      51       1  main_51              0.4771E-02     0.0000E+00     0.5252E-02     0.1527E+00     0.1386E+03     0.7754E+04     0.6930E+02     0.0000E+00     0.3918E+01     0.7227E+04     0.2227E+03     0.2351E+03     0.1064E+02     0.7393E+00     0.1363E-02     0.1008E-01     0.3188E-02     0.6867E-01     0.3068E+03     0.0000E+00     0.3378E+03
   365    12    31  2002      52       1  main_52              0.2928E-02     0.0000E+00     0.2879E-02     0.9370E-01     0.1003E+03     0.2994E+04     0.5015E+02     0.0000E+00     0.3924E+01     0.2727E+04     0.6276E+02     0.1547E+03     0.1596E+02     0.8963E+00     0.1164E-02     0.2967E-02     0.8638E-03     0.2476E-01     0.8662E+02     0.0000E+00     0.8517E+02
   365    12    31  2002      53       1  main_53              0.1422E-01     0.0000E+00     0.1819E-01     0.4549E+00     0.8011E+04     0.6718E+05     0.4006E+04     0.0000E+00     0.3910E+03     0.6038E+05     0.1268E+04     0.1526E+04     0.2237E+02     0.1132E+01     0.1036E-02     0.1114E-01     0.3273E-02     0.1379E+00     0.3100E+03     0.0000E+00     0.3967E+03
   365    12    31  2002      54       1  main_54              0.4247E-02     0.0000E+00     0.5002E-02     0.1359E+00     0.1232E+03     0.4908E+04     0.6161E+02     0.0000E+00     0.4264E+01     0.4525E+04     0.9249E+02     0.2289E+03     0.1271E+02     0.7996E+00     0.1111E-02     0.5810E-02     0.1339E-02     0.5150E-01     0.1646E+03     0.0000E+00     0.1938E+03
   365    12    31  2002      55       1  main_55              0.4704E-02     0.0000E+00     0.4505E-02     0.1505E+00     0.1395E+03     0.4892E+04     0.6973E+02     0.0000E+00     0.5307E+01     0.4428E+04     0.1197E+03     0.2747E+03     0.1090E+02     0.7295E+00     0.1043E-02     0.7694E-02     0.2217E-02     0.7956E-01     0.2821E+03     0.0000E+00     0.2701E+03
   365    12    31  2002      56       1  main_56              0.3258E-01     0.0000E+00     0.3637E-01     0.1042E+01     0.1804E+05     0.2189E+06     0.9022E+04     0.0000E+00     0.3848E+03     0.1984E+06     0.5143E+04     0.6332E+04     0.2656E+02     0.1372E+01     0.1066E-02     0.2866E-01     0.1029E-01     0.4010E+00     0.8774E+03     0.0000E+00     0.9795E+03
   365    12    31  2002      57       1  main_57              0.1818E-02     0.0000E+00     0.2453E-02     0.5818E-01     0.5676E+02     0.1804E+04     0.2838E+02     0.0000E+00     0.4066E+01     0.1659E+04     0.2975E+02     0.8706E+02     0.8629E+01     0.6197E+00     0.1525E-02     0.3834E-02     0.6766E-03     0.3714E-01     0.2115E+03     0.0000E+00     0.2853E+03
   365    12    31  2002      58       1  main_58              0.4489E-02     0.0000E+00     0.8159E-02     0.1436E+00     0.1037E+03     0.1027E+05     0.5183E+02     0.0000E+00     0.6238E+01     0.9877E+04     0.1854E+03     0.1550E+03     0.1840E+02     0.1043E+01     0.1086E-02     0.3521E-02     0.8227E-03     0.1843E-01     0.6919E+02     0.0000E+00     0.1257E+03
   365    12    31  2002      59       1  main_59              0.1292E+00     0.1145E-02     0.9981E-01     0.4135E+01     0.2534E+06     0.1892E+06     0.1267E+06     0.0000E+00     0.4076E+05     0.0000E+00     0.7330E+04     0.5516E+05     0.4728E+02     0.1693E+01     0.1000E-02     0.0000E+00     0.2084E-01     0.1574E+01     0.2992E+04     0.2652E+02     0.2311E+04
   365    12    31  2002      60       1  main_60              0.1312E+00     0.1695E-02     0.8119E-01     0.4200E+01     0.2228E+06     0.1823E+06     0.1114E+06     0.0000E+00     0.4221E+05     0.0000E+00     0.8125E+04     0.6279E+05     0.5195E+02     0.1792E+01     0.1000E-02     0.0000E+00     0.1835E-01     0.1540E+01     0.2777E+04     0.3586E+02     0.1718E+04
   365    12    31  2002      61       1  main_61              0.5988E-02     0.0000E+00     0.7196E-02     0.1916E+00     0.2029E+03     0.9018E+04     0.1015E+03     0.0000E+00     0.3653E+01     0.8275E+04     0.2599E+03     0.3810E+03     0.1347E+02     0.8250E+00     0.1064E-02     0.9947E-02     0.3641E-02     0.7916E-01     0.1969E+03     0.0000E+00     0.2366E+03
   365    12    31  2002      62       1  main_62              0.8302E-02     0.1158E-02     0.8620E-02     0.2657E+00     0.2023E+03     0.9905E+03     0.1012E+03     0.0000E+00     0.1138E+02     0.0000E+00     0.1027E+03     0.7866E+03     0.1693E+02     0.9110E+00     0.1000E-02     0.0000E+00     0.2302E-02     0.1164E+00     0.2972E+03     0.4145E+02     0.3086E+03
